year,country_origin_id,country_destination_id,hs92_product_id,import_val,import_val_pct
2016,ARM,ALL,250900,1727394,0.054%
2016,ARM,ALL,251010,105,0.0000033%
2016,ARM,ALL,251020,15565,0.00049%
2016,ARM,ALL,251110,1811,0.000057%
2016,ARM,ALL,251200,27531,0.00086%
2016,ARM,ALL,251311,1423,0.000045%
2016,ARM,ALL,251511,15902,0.00050%
2016,ARM,ALL,251512,228743,0.0072%
2016,ARM,ALL,251520,61456,0.0019%
2016,ARM,ALL,251611,174112,0.0055%
2016,ARM,ALL,251612,14204,0.00045%
2016,ARM,ALL,251690,37784,0.0012%
2016,ARM,ALL,251710,131588,0.0041%
2016,ARM,ALL,251741,16250,0.00051%
2016,ARM,ALL,251749,37164,0.0012%
2016,ARM,ALL,251820,630,0.000020%
2016,ARM,ALL,251910,15257,0.00048%
2016,ARM,ALL,251990,245906,0.0077%
2016,ARM,ALL,252010,2689921,0.084%
2016,ARM,ALL,252020,126861,0.0040%
2016,ARM,ALL,252210,3130984,0.098%
2016,ARM,ALL,252220,473428,0.015%
2016,ARM,ALL,252310,355126,0.011%
2016,ARM,ALL,252321,201475,0.0063%
2016,ARM,ALL,252329,2555541,0.080%
2016,ARM,ALL,252330,10282,0.00032%
2016,ARM,ALL,252390,3688,0.00012%
2016,ARM,ALL,252620,25379,0.00080%
2016,ARM,ALL,252890,20,6.3e-7%
2016,ARM,ALL,252921,184903,0.0058%
2016,ARM,ALL,253010,613,0.000019%
2016,ARM,ALL,253090,9137,0.00029%
2016,ARM,ALL,260111,31667,0.00099%
2016,ARM,ALL,260112,196317,0.0062%
2016,ARM,ALL,260300,247,0.0000077%
2016,ARM,ALL,261000,34498,0.0011%
2016,ARM,ALL,261590,35504,0.0011%
2016,ARM,ALL,270111,488771,0.015%
2016,ARM,ALL,270119,61620,0.0019%
2016,ARM,ALL,270210,1657,0.000052%
2016,ARM,ALL,270220,7207,0.00023%
2016,ARM,ALL,270300,28441,0.00089%
2016,ARM,ALL,270500,1230,0.000039%
2016,ARM,ALL,270730,48,0.0000015%
2016,ARM,ALL,270740,1281,0.000040%
2016,ARM,ALL,270750,50,0.0000016%
2016,ARM,ALL,271000,198167537,6.2%
2016,ARM,ALL,271111,14780,0.00046%
2016,ARM,ALL,271112,21344,0.00067%
2016,ARM,ALL,271113,232660,0.0073%
2016,ARM,ALL,271119,1382626,0.043%
2016,ARM,ALL,271121,346339078,11%
2016,ARM,ALL,271210,26478,0.00083%
2016,ARM,ALL,271220,411545,0.013%
2016,ARM,ALL,271290,46679,0.0015%
2016,ARM,ALL,271320,6462930,0.20%
2016,ARM,ALL,271390,672142,0.021%
2016,ARM,ALL,271500,206008,0.0065%
2016,ARM,ALL,271600,12587723,0.39%
2016,ARM,ALL,280110,177592,0.0056%
2016,ARM,ALL,280120,15829,0.00050%
2016,ARM,ALL,280130,3,9.4e-8%
2016,ARM,ALL,280200,114,0.0000036%
2016,ARM,ALL,280300,6067,0.00019%
2016,ARM,ALL,280410,514,0.000016%
2016,ARM,ALL,280421,175485,0.0055%
2016,ARM,ALL,280429,103055,0.0032%
2016,ARM,ALL,280430,15568,0.00049%
2016,ARM,ALL,280440,400,0.000013%
2016,ARM,ALL,280469,95366,0.0030%
2016,ARM,ALL,280490,5884,0.00018%
2016,ARM,ALL,280530,990,0.000031%
2016,ARM,ALL,280540,6,1.9e-7%
2016,ARM,ALL,280610,402274,0.013%
2016,ARM,ALL,280700,275250,0.0086%
2016,ARM,ALL,280800,193863,0.0061%
2016,ARM,ALL,280910,94,0.0000029%
2016,ARM,ALL,280920,29096,0.00091%
2016,ARM,ALL,281000,9219,0.00029%
2016,ARM,ALL,281119,3691,0.00012%
2016,ARM,ALL,281121,10300,0.00032%
2016,ARM,ALL,281122,63783,0.0020%
2016,ARM,ALL,281129,2540,0.000080%
2016,ARM,ALL,281210,30,9.4e-7%
2016,ARM,ALL,281290,2577,0.000081%
2016,ARM,ALL,281420,1119933,0.035%
2016,ARM,ALL,281511,772198,0.024%
2016,ARM,ALL,281512,32572,0.0010%
2016,ARM,ALL,281520,19738,0.00062%
2016,ARM,ALL,281610,319,0.000010%
2016,ARM,ALL,281630,26,8.2e-7%
2016,ARM,ALL,281700,21359,0.00067%
2016,ARM,ALL,281810,20070,0.00063%
2016,ARM,ALL,281820,12896,0.00040%
2016,ARM,ALL,281830,1096,0.000034%
2016,ARM,ALL,281910,7053,0.00022%
2016,ARM,ALL,282110,46836,0.0015%
2016,ARM,ALL,282200,4280,0.00013%
2016,ARM,ALL,282300,162441,0.0051%
2016,ARM,ALL,282410,13146,0.00041%
2016,ARM,ALL,282420,837,0.000026%
2016,ARM,ALL,282510,2893,0.000091%
2016,ARM,ALL,282530,20917,0.00066%
2016,ARM,ALL,282560,20074,0.00063%
2016,ARM,ALL,282590,6341,0.00020%
2016,ARM,ALL,282619,38686,0.0012%
2016,ARM,ALL,282690,6,1.9e-7%
2016,ARM,ALL,282710,8243,0.00026%
2016,ARM,ALL,282720,109675,0.0034%
2016,ARM,ALL,282731,30,9.4e-7%
2016,ARM,ALL,282732,28779,0.00090%
2016,ARM,ALL,282739,28760,0.00090%
2016,ARM,ALL,282741,2977,0.000093%
2016,ARM,ALL,282749,5929,0.00019%
2016,ARM,ALL,282751,6,1.9e-7%
2016,ARM,ALL,282759,49,0.0000015%
2016,ARM,ALL,282760,56418,0.0018%
2016,ARM,ALL,282810,276113,0.0087%
2016,ARM,ALL,282890,406677,0.013%
2016,ARM,ALL,282911,75,0.0000024%
2016,ARM,ALL,282919,1648,0.000052%
2016,ARM,ALL,282990,120893,0.0038%
2016,ARM,ALL,283010,11739367,0.37%
2016,ARM,ALL,283090,286,0.0000090%
2016,ARM,ALL,283110,4376,0.00014%
2016,ARM,ALL,283210,6362,0.00020%
2016,ARM,ALL,283220,12453,0.00039%
2016,ARM,ALL,283230,308,0.0000097%
2016,ARM,ALL,283311,401,0.000013%
2016,ARM,ALL,283319,44715,0.0014%
2016,ARM,ALL,283321,47993,0.0015%
2016,ARM,ALL,283322,761,0.000024%
2016,ARM,ALL,283324,354,0.000011%
2016,ARM,ALL,283325,1205286,0.038%
2016,ARM,ALL,283327,528,0.000017%
2016,ARM,ALL,283329,1074596,0.034%
2016,ARM,ALL,283330,1162,0.000036%
2016,ARM,ALL,283340,3161,0.000099%
2016,ARM,ALL,283410,199,0.0000062%
2016,ARM,ALL,283421,120055,0.0038%
2016,ARM,ALL,283429,26740,0.00084%
2016,ARM,ALL,283522,4662,0.00015%
2016,ARM,ALL,283524,24803,0.00078%
2016,ARM,ALL,283525,304556,0.0096%
2016,ARM,ALL,283526,631,0.000020%
2016,ARM,ALL,283529,3708,0.00012%
2016,ARM,ALL,283531,12592,0.00040%
2016,ARM,ALL,283539,47949,0.0015%
2016,ARM,ALL,283620,1093915,0.034%
2016,ARM,ALL,283630,425113,0.013%
2016,ARM,ALL,283640,830,0.000026%
2016,ARM,ALL,283650,488861,0.015%
2016,ARM,ALL,283660,66737,0.0021%
2016,ARM,ALL,283699,4053,0.00013%
2016,ARM,ALL,283711,6494577,0.20%
2016,ARM,ALL,283719,5,1.6e-7%
2016,ARM,ALL,283720,726,0.000023%
2016,ARM,ALL,283911,4683,0.00015%
2016,ARM,ALL,283919,38333,0.0012%
2016,ARM,ALL,283990,9213,0.00029%
2016,ARM,ALL,284011,40,0.0000013%
2016,ARM,ALL,284019,6695,0.00021%
2016,ARM,ALL,284020,41,0.0000013%
2016,ARM,ALL,284130,150,0.0000047%
2016,ARM,ALL,284150,777,0.000024%
2016,ARM,ALL,284160,13479,0.00042%
2016,ARM,ALL,284170,4869,0.00015%
2016,ARM,ALL,284290,7367,0.00023%
2016,ARM,ALL,284310,1605,0.000050%
2016,ARM,ALL,284321,4261,0.00013%
2016,ARM,ALL,284330,337304,0.011%
2016,ARM,ALL,284390,5341,0.00017%
2016,ARM,ALL,284440,28152,0.00088%
2016,ARM,ALL,284510,15,4.7e-7%
2016,ARM,ALL,284590,965,0.000030%
2016,ARM,ALL,284610,1377,0.000043%
2016,ARM,ALL,284690,4664,0.00015%
2016,ARM,ALL,284700,51549,0.0016%
2016,ARM,ALL,284910,190628,0.0060%
2016,ARM,ALL,285000,827,0.000026%
2016,ARM,ALL,285100,77872,0.0024%
2016,ARM,ALL,290110,43695,0.0014%
2016,ARM,ALL,290129,9790,0.00031%
2016,ARM,ALL,290211,315,0.0000099%
2016,ARM,ALL,290219,1885,0.000059%
2016,ARM,ALL,290220,1089,0.000034%
2016,ARM,ALL,290230,15757,0.00049%
2016,ARM,ALL,290241,1729,0.000054%
2016,ARM,ALL,290250,11312,0.00035%
2016,ARM,ALL,290260,74,0.0000023%
2016,ARM,ALL,290290,552,0.000017%
2016,ARM,ALL,290312,4343,0.00014%
2016,ARM,ALL,290313,1211,0.000038%
2016,ARM,ALL,290315,6707,0.00021%
2016,ARM,ALL,290323,23499,0.00074%
2016,ARM,ALL,290329,913,0.000029%
2016,ARM,ALL,290330,124438,0.0039%
2016,ARM,ALL,290340,17054,0.00054%
2016,ARM,ALL,290351,298,0.0000093%
2016,ARM,ALL,290361,61,0.0000019%
2016,ARM,ALL,290369,41097,0.0013%
2016,ARM,ALL,290410,97574,0.0031%
2016,ARM,ALL,290420,26,8.2e-7%
2016,ARM,ALL,290490,454,0.000014%
2016,ARM,ALL,290511,15083,0.00047%
2016,ARM,ALL,290512,158886,0.0050%
2016,ARM,ALL,290513,229,0.0000072%
2016,ARM,ALL,290514,2171,0.000068%
2016,ARM,ALL,290516,80,0.0000025%
2016,ARM,ALL,290517,880,0.000028%
2016,ARM,ALL,290519,72403,0.0023%
2016,ARM,ALL,290529,213,0.0000067%
2016,ARM,ALL,290531,52610,0.0017%
2016,ARM,ALL,290532,358383,0.011%
2016,ARM,ALL,290539,757,0.000024%
2016,ARM,ALL,290543,8002,0.00025%
2016,ARM,ALL,290544,43015,0.0013%
2016,ARM,ALL,290549,46,0.0000014%
2016,ARM,ALL,290611,7138,0.00022%
2016,ARM,ALL,290612,52,0.0000016%
2016,ARM,ALL,290613,219,0.0000069%
2016,ARM,ALL,290619,275,0.0000086%
2016,ARM,ALL,290621,245,0.0000077%
2016,ARM,ALL,290629,1180,0.000037%
2016,ARM,ALL,290711,405,0.000013%
2016,ARM,ALL,290712,250,0.0000078%
2016,ARM,ALL,290719,58,0.0000018%
2016,ARM,ALL,290721,436,0.000014%
2016,ARM,ALL,290723,133,0.0000042%
2016,ARM,ALL,290729,9751,0.00031%
2016,ARM,ALL,290890,52,0.0000016%
2016,ARM,ALL,290911,926,0.000029%
2016,ARM,ALL,290919,523501,0.016%
2016,ARM,ALL,290930,135,0.0000042%
2016,ARM,ALL,290941,58,0.0000018%
2016,ARM,ALL,290943,84770,0.0027%
2016,ARM,ALL,290944,3033,0.000095%
2016,ARM,ALL,290949,8486,0.00027%
2016,ARM,ALL,290950,5586,0.00018%
2016,ARM,ALL,290960,8692,0.00027%
2016,ARM,ALL,291010,3349,0.00011%
2016,ARM,ALL,291090,3933,0.00012%
2016,ARM,ALL,291100,4027,0.00013%
2016,ARM,ALL,291211,51836,0.0016%
2016,ARM,ALL,291212,49,0.0000015%
2016,ARM,ALL,291219,214,0.0000067%
2016,ARM,ALL,291221,551,0.000017%
2016,ARM,ALL,291229,13,4.1e-7%
2016,ARM,ALL,291241,312877,0.0098%
2016,ARM,ALL,291249,3809,0.00012%
2016,ARM,ALL,291260,1846,0.000058%
2016,ARM,ALL,291300,75,0.0000024%
2016,ARM,ALL,291411,66816,0.0021%
2016,ARM,ALL,291412,4994,0.00016%
2016,ARM,ALL,291413,306,0.0000096%
2016,ARM,ALL,291419,7373,0.00023%
2016,ARM,ALL,291422,4382,0.00014%
2016,ARM,ALL,291429,2770,0.000087%
2016,ARM,ALL,291430,17,5.3e-7%
2016,ARM,ALL,291450,2,6.3e-8%
2016,ARM,ALL,291469,476,0.000015%
2016,ARM,ALL,291470,26517,0.00083%
2016,ARM,ALL,291511,4655,0.00015%
2016,ARM,ALL,291512,38753,0.0012%
2016,ARM,ALL,291513,6826,0.00021%
2016,ARM,ALL,291521,143541,0.0045%
2016,ARM,ALL,291524,62,0.0000019%
2016,ARM,ALL,291529,5810,0.00018%
2016,ARM,ALL,291531,58067,0.0018%
2016,ARM,ALL,291532,283843,0.0089%
2016,ARM,ALL,291533,3672,0.00012%
2016,ARM,ALL,291539,558917,0.018%
2016,ARM,ALL,291540,143,0.0000045%
2016,ARM,ALL,291550,676,0.000021%
2016,ARM,ALL,291560,14272,0.00045%
2016,ARM,ALL,291570,21026,0.00066%
2016,ARM,ALL,291590,8613,0.00027%
2016,ARM,ALL,291611,8492,0.00027%
2016,ARM,ALL,291612,1839,0.000058%
2016,ARM,ALL,291613,98,0.0000031%
2016,ARM,ALL,291614,13220,0.00041%
2016,ARM,ALL,291615,1327,0.000042%
2016,ARM,ALL,291619,84724,0.0027%
2016,ARM,ALL,291620,1457,0.000046%
2016,ARM,ALL,291631,60586,0.0019%
2016,ARM,ALL,291632,865,0.000027%
2016,ARM,ALL,291639,2858,0.000090%
2016,ARM,ALL,291711,2610,0.000082%
2016,ARM,ALL,291712,64,0.0000020%
2016,ARM,ALL,291719,1326,0.000042%
2016,ARM,ALL,291720,14815,0.00046%
2016,ARM,ALL,291732,128118,0.0040%
2016,ARM,ALL,291734,25985,0.00082%
2016,ARM,ALL,291739,45148,0.0014%
2016,ARM,ALL,291811,9730,0.00031%
2016,ARM,ALL,291812,2523,0.000079%
2016,ARM,ALL,291813,16940,0.00053%
2016,ARM,ALL,291814,219860,0.0069%
2016,ARM,ALL,291815,3710,0.00012%
2016,ARM,ALL,291816,12754,0.00040%
2016,ARM,ALL,291819,5338,0.00017%
2016,ARM,ALL,291821,3725,0.00012%
2016,ARM,ALL,291822,685,0.000021%
2016,ARM,ALL,291823,5,1.6e-7%
2016,ARM,ALL,291829,2429,0.000076%
2016,ARM,ALL,291830,383,0.000012%
2016,ARM,ALL,291890,29153,0.00091%
2016,ARM,ALL,291900,5240,0.00016%
2016,ARM,ALL,292010,27662,0.00087%
2016,ARM,ALL,292090,26286,0.00082%
2016,ARM,ALL,292111,113,0.0000035%
2016,ARM,ALL,292119,4407,0.00014%
2016,ARM,ALL,292121,1136,0.000036%
2016,ARM,ALL,292129,316,0.0000099%
