year,country_origin_id,country_destination_id,hs92_product_id,import_val,import_val_pct
2003,ARM,KWT,ALL,9043,0.000019%
2003,ARM,LBN,ALL,6253594.25,0.013%
2003,ARM,LKA,ALL,322963.51,0.00068%
2003,ARM,MNG,ALL,9199,0.000019%
2003,ARM,MYS,ALL,884887.8,0.0019%
2003,ARM,NPL,ALL,2150.48,0.0000046%
2003,ARM,PAK,ALL,146929.57,0.00031%
2003,ARM,PRK,ALL,54196.76,0.00011%
2003,ARM,SAU,ALL,22992.33,0.000049%
2003,ARM,SGP,ALL,1147881.97,0.0024%
2003,ARM,SYR,ALL,873610.31,0.0018%
2003,ARM,THA,ALL,393605.86,0.00083%
2003,ARM,TKM,ALL,48366.99,0.00010%
2003,ARM,TUR,ALL,31177247.01,0.066%
2003,ARM,UZB,ALL,1320165.22,0.0028%
2003,ARM,VNM,ALL,1498983.47,0.0032%
2003,ARM,XXB,ALL,474271.65,0.0010%
2003,ARM,AND,ALL,20997.41,0.000044%
2003,ARM,AUT,ALL,5836571.81,0.012%
2003,ARM,BGR,ALL,13469976.38,0.029%
2003,ARM,BIH,ALL,207956,0.00044%
2003,ARM,BLR,ALL,7709986.1,0.016%
2003,ARM,BLX,ALL,158752268.21,0.34%
2003,ARM,CHE,ALL,44515244.09,0.094%
2003,ARM,CZE,ALL,3988136.85,0.0084%
2003,ARM,DEU,ALL,77153347.18,0.16%
2003,ARM,DNK,ALL,2250863.46,0.0048%
2003,ARM,ESP,ALL,6923270.33,0.015%
2003,ARM,EST,ALL,453510.19,0.00096%
2003,ARM,FIN,ALL,2676398.48,0.0057%
2003,ARM,FRA,ALL,17589466.52,0.037%
2003,ARM,GBR,ALL,56560485.29,0.12%
2003,ARM,GIB,ALL,89323,0.00019%
2003,ARM,GRC,ALL,33127887.12,0.070%
2003,ARM,HRV,ALL,321154.68,0.00068%
2003,ARM,HUN,ALL,3241274.01,0.0069%
2003,ARM,IRL,ALL,1229605.18,0.0026%
2003,ARM,ISL,ALL,183330.27,0.00039%
2003,ARM,ITA,ALL,50313081.06,0.11%
2003,ARM,LTU,ALL,1330731.16,0.0028%
2003,ARM,LVA,ALL,1234605.74,0.0026%
2003,ARM,MDA,ALL,2525393.49,0.0053%
2003,ARM,MKD,ALL,173365.55,0.00037%
2003,ARM,MLT,ALL,118630.62,0.00025%
2003,ARM,NLD,ALL,11797064.14,0.025%
2003,ARM,NOR,ALL,15838.92,0.000034%
2003,ARM,POL,ALL,3634075.2,0.0077%
2003,ARM,PRT,ALL,883431.14,0.0019%
2003,ARM,ROU,ALL,413994.31,0.00088%
2003,ARM,RUS,ALL,204043858.49,0.43%
2003,ARM,SVK,ALL,3689715.06,0.0078%
2003,ARM,SVN,ALL,958270.05,0.0020%
2003,ARM,SWE,ALL,3505119.43,0.0074%
2003,ARM,UKR,ALL,49369632.01,0.10%
2003,ARM,YUG,ALL,199449,0.00042%
2003,ARM,BHS,ALL,8234.78,0.000017%
2003,ARM,BLZ,ALL,7745,0.000016%
2003,ARM,CAN,ALL,3823698.46,0.0081%
2003,ARM,CRI,ALL,5597.21,0.000012%
2003,ARM,CUB,ALL,1212628.81,0.0026%
2003,ARM,DMA,ALL,58397.39,0.00012%
2003,ARM,DOM,ALL,3150038.09,0.0067%
2003,ARM,MEX,ALL,81563,0.00017%
2003,ARM,PAN,ALL,12042258.79,0.025%
2003,ARM,USA,ALL,152218980,0.32%
2003,ARM,VGB,ALL,6156393.98,0.013%
2003,ARM,AUS,ALL,2411919.56,0.0051%
2003,ARM,FJI,ALL,356618,0.00075%
2003,ARM,NZL,ALL,86623,0.00018%
2003,ARM,PYF,ALL,5119,0.000011%
2003,ARM,ARG,ALL,436632.25,0.00092%
2003,ARM,BRA,ALL,5968042.96,0.013%
2003,ARM,PER,ALL,35239.88,0.000075%
2003,ARM,URY,ALL,87442.63,0.00019%
2003,ARM,VEN,ALL,27290.95,0.000058%
2003,ARM,XXA,ALL,3529050.2,0.0075%
2004,ARM,DZA,ALL,7600,0.000016%
2004,ARM,EGY,ALL,313763.23,0.00066%
2004,ARM,GHA,ALL,207188.4,0.00044%
2004,ARM,GIN,ALL,137895,0.00029%
2004,ARM,KEN,ALL,14230,0.000030%
2004,ARM,LBR,ALL,522182.38,0.0011%
2004,ARM,MAR,ALL,55403,0.00012%
2004,ARM,SEN,ALL,2069,0.0000044%
2004,ARM,SOM,ALL,2786,0.0000059%
2004,ARM,SYC,ALL,43815,0.000093%
2004,ARM,TUN,ALL,17070,0.000036%
2004,ARM,ZAF,ALL,1686355.74,0.0036%
2004,ARM,ZWE,ALL,123397,0.00026%
2004,ARM,ARE,ALL,57942013.77,0.12%
2004,ARM,BGD,ALL,6890,0.000015%
2004,ARM,BHR,ALL,7306,0.000015%
2004,ARM,CHN,ALL,18815593.39,0.040%
2004,ARM,CYP,ALL,18170361.64,0.038%
2004,ARM,GEO,ALL,47031283.74,0.10%
2004,ARM,HKG,ALL,1661191.6,0.0035%
2004,ARM,IDN,ALL,743720.73,0.0016%
2004,ARM,IND,ALL,9084983.52,0.019%
