year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2016,ARM,ALL,251690,611856,0.034%
2016,ARM,ALL,251749,126,0.0000071%
2016,ARM,ALL,252010,11685,0.00065%
2016,ARM,ALL,252020,13769,0.00077%
2016,ARM,ALL,252310,76,0.0000043%
2016,ARM,ALL,252321,23,0.0000013%
2016,ARM,ALL,252329,78,0.0000044%
2016,ARM,ALL,253010,747501,0.042%
2016,ARM,ALL,253090,690,0.000039%
2016,ARM,ALL,260300,370049693,21%
2016,ARM,ALL,260800,10506529,0.59%
2016,ARM,ALL,261310,1,5.6e-8%
2016,ARM,ALL,261390,938396,0.053%
2016,ARM,ALL,261690,31428861,1.8%
2016,ARM,ALL,261790,55,0.0000031%
2016,ARM,ALL,261800,25,0.0000014%
2016,ARM,ALL,262040,52996,0.0030%
2016,ARM,ALL,270300,273118,0.015%
2016,ARM,ALL,271000,6852,0.00038%
2016,ARM,ALL,271121,4077270,0.23%
2016,ARM,ALL,271500,2322,0.00013%
2016,ARM,ALL,271600,57072956,3.2%
2016,ARM,ALL,281121,136024,0.0076%
2016,ARM,ALL,281512,2200,0.00012%
2016,ARM,ALL,282110,1230,0.000069%
2016,ARM,ALL,282590,783,0.000044%
2016,ARM,ALL,282760,9200,0.00051%
2016,ARM,ALL,282911,1,5.6e-8%
2016,ARM,ALL,283010,147366,0.0082%
2016,ARM,ALL,283329,34601,0.0019%
2016,ARM,ALL,283410,1625,0.000091%
2016,ARM,ALL,283524,1,5.6e-8%
2016,ARM,ALL,283630,177,0.0000099%
2016,ARM,ALL,283650,3,1.7e-7%
2016,ARM,ALL,284310,13803,0.00077%
2016,ARM,ALL,284329,76506,0.0043%
2016,ARM,ALL,284440,222,0.000012%
2016,ARM,ALL,285100,73,0.0000041%
2016,ARM,ALL,290129,2750,0.00015%
2016,ARM,ALL,290219,1476,0.000083%
2016,ARM,ALL,290340,10778,0.00060%
2016,ARM,ALL,290359,3262,0.00018%
2016,ARM,ALL,290543,1,5.6e-8%
2016,ARM,ALL,290544,1,5.6e-8%
2016,ARM,ALL,290549,1,5.6e-8%
2016,ARM,ALL,290619,1000,0.000056%
2016,ARM,ALL,290920,3288,0.00018%
2016,ARM,ALL,291100,1312,0.000073%
2016,ARM,ALL,291229,1558,0.000087%
2016,ARM,ALL,291241,737,0.000041%
2016,ARM,ALL,291249,1200,0.000067%
2016,ARM,ALL,291429,1124,0.000063%
2016,ARM,ALL,291469,4664,0.00026%
2016,ARM,ALL,291619,2497,0.00014%
2016,ARM,ALL,291631,1,5.6e-8%
2016,ARM,ALL,291639,2,1.1e-7%
2016,ARM,ALL,291713,14977,0.00084%
2016,ARM,ALL,291719,10273,0.00057%
2016,ARM,ALL,291735,1476,0.000083%
2016,ARM,ALL,291814,70,0.0000039%
2016,ARM,ALL,291815,1,5.6e-8%
2016,ARM,ALL,291830,9398,0.00053%
2016,ARM,ALL,291900,1995,0.00011%
2016,ARM,ALL,292119,600,0.000034%
2016,ARM,ALL,292149,1,5.6e-8%
2016,ARM,ALL,292151,1466,0.000082%
2016,ARM,ALL,292229,2330,0.00013%
2016,ARM,ALL,292241,3390,0.00019%
2016,ARM,ALL,292249,16356,0.00092%
2016,ARM,ALL,292390,28327,0.0016%
2016,ARM,ALL,292429,760,0.000043%
2016,ARM,ALL,292519,1590,0.000089%
2016,ARM,ALL,292690,409,0.000023%
2016,ARM,ALL,292800,3098,0.00017%
2016,ARM,ALL,293040,61140,0.0034%
2016,ARM,ALL,293090,71111,0.0040%
2016,ARM,ALL,293100,22000,0.0012%
2016,ARM,ALL,293229,4,2.2e-7%
2016,ARM,ALL,293319,851,0.000048%
2016,ARM,ALL,293329,1,5.6e-8%
2016,ARM,ALL,293331,1571,0.000088%
2016,ARM,ALL,293340,2,1.1e-7%
2016,ARM,ALL,293390,4,2.2e-7%
2016,ARM,ALL,293490,8602,0.00048%
2016,ARM,ALL,293799,1,5.6e-8%
2016,ARM,ALL,294130,475,0.000027%
2016,ARM,ALL,300120,42,0.0000024%
2016,ARM,ALL,300190,66,0.0000037%
2016,ARM,ALL,300210,9475,0.00053%
2016,ARM,ALL,300220,61728,0.0035%
2016,ARM,ALL,300239,5869144,0.33%
2016,ARM,ALL,300290,172719,0.0097%
2016,ARM,ALL,300410,4329,0.00024%
2016,ARM,ALL,300420,84386,0.0047%
2016,ARM,ALL,300432,327803,0.018%
2016,ARM,ALL,300439,37159,0.0021%
2016,ARM,ALL,300440,23724,0.0013%
2016,ARM,ALL,300450,1478087,0.083%
2016,ARM,ALL,300490,5996021,0.34%
2016,ARM,ALL,300510,280,0.000016%
2016,ARM,ALL,300590,631304,0.035%
2016,ARM,ALL,300610,45386,0.0025%
2016,ARM,ALL,300630,46624,0.0026%
2016,ARM,ALL,300660,5280,0.00030%
2016,ARM,ALL,310100,2544,0.00014%
2016,ARM,ALL,310510,1,5.6e-8%
2016,ARM,ALL,320210,732,0.000041%
2016,ARM,ALL,320300,652,0.000036%
2016,ARM,ALL,320419,30996,0.0017%
2016,ARM,ALL,320490,1706,0.000095%
2016,ARM,ALL,320649,555,0.000031%
2016,ARM,ALL,320740,2946,0.00016%
2016,ARM,ALL,320820,2444,0.00014%
2016,ARM,ALL,320890,404,0.000023%
2016,ARM,ALL,320910,66258,0.0037%
2016,ARM,ALL,320990,11661,0.00065%
2016,ARM,ALL,321000,29,0.0000016%
2016,ARM,ALL,321290,1360,0.000076%
2016,ARM,ALL,321410,47046,0.0026%
2016,ARM,ALL,321490,798040,0.045%
2016,ARM,ALL,321519,439,0.000025%
2016,ARM,ALL,330113,1957,0.00011%
2016,ARM,ALL,330124,1307,0.000073%
2016,ARM,ALL,330125,1,5.6e-8%
2016,ARM,ALL,330129,10273,0.00057%
2016,ARM,ALL,330210,1,5.6e-8%
2016,ARM,ALL,330290,1,5.6e-8%
2016,ARM,ALL,330300,35934,0.0020%
2016,ARM,ALL,330410,14407,0.00081%
2016,ARM,ALL,330420,14140,0.00079%
2016,ARM,ALL,330430,1389,0.000078%
2016,ARM,ALL,330491,12709,0.00071%
2016,ARM,ALL,330499,129933,0.0073%
2016,ARM,ALL,330510,8344,0.00047%
2016,ARM,ALL,330590,36406,0.0020%
2016,ARM,ALL,330690,727237,0.041%
2016,ARM,ALL,330710,1159,0.000065%
2016,ARM,ALL,330720,619,0.000035%
2016,ARM,ALL,330749,4068,0.00023%
2016,ARM,ALL,330790,14842,0.00083%
2016,ARM,ALL,340111,7748,0.00043%
2016,ARM,ALL,340119,31,0.0000017%
2016,ARM,ALL,340120,485,0.000027%
2016,ARM,ALL,340212,2,1.1e-7%
2016,ARM,ALL,340220,95930,0.0054%
2016,ARM,ALL,340290,3329,0.00019%
2016,ARM,ALL,340319,1159,0.000065%
2016,ARM,ALL,340391,656,0.000037%
2016,ARM,ALL,340399,3121,0.00017%
2016,ARM,ALL,340490,112,0.0000063%
2016,ARM,ALL,340520,15346,0.00086%
2016,ARM,ALL,340600,67617,0.0038%
2016,ARM,ALL,340700,1611,0.000090%
2016,ARM,ALL,350210,40553,0.0023%
2016,ARM,ALL,350300,737,0.000041%
2016,ARM,ALL,350510,720,0.000040%
2016,ARM,ALL,350610,13804,0.00077%
2016,ARM,ALL,350691,259332,0.015%
2016,ARM,ALL,350699,61684,0.0035%
2016,ARM,ALL,350790,1072,0.000060%
