year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2001,ARM,JPN,ALL,104079.26,0.00056%
2001,ARM,KAZ,ALL,1538041.61,0.0082%
2001,ARM,KGZ,ALL,130377.34,0.00070%
2001,ARM,KOR,ALL,39184,0.00021%
2001,ARM,KWT,ALL,2548,0.000014%
2001,ARM,LBN,ALL,167688.16,0.00089%
2001,ARM,MAC,ALL,6957,0.000037%
2001,ARM,MYS,ALL,16950.47,0.000090%
2001,ARM,OMN,ALL,913928.3,0.0049%
2001,ARM,PAK,ALL,105817,0.00056%
2001,ARM,QAT,ALL,73091,0.00039%
2001,ARM,SAU,ALL,194171,0.0010%
2001,ARM,SGP,ALL,9063.64,0.000048%
2001,ARM,SYR,ALL,64241,0.00034%
2001,ARM,THA,ALL,8556,0.000046%
2001,ARM,TJK,ALL,241770,0.0013%
2001,ARM,TKM,ALL,803207,0.0043%
2001,ARM,TUR,ALL,888336,0.0047%
2001,ARM,UZB,ALL,51928,0.00028%
2001,ARM,VNM,ALL,143529.27,0.00077%
2001,ARM,AND,ALL,17141.11,0.000091%
2001,ARM,AUT,ALL,68362.76,0.00036%
2001,ARM,BGR,ALL,323201.75,0.0017%
2001,ARM,BLR,ALL,1472931.33,0.0079%
2001,ARM,BLX,ALL,48479379.1,0.26%
2001,ARM,CHE,ALL,23335709.3,0.12%
2001,ARM,DEU,ALL,14073290.94,0.075%
2001,ARM,DNK,ALL,4423,0.000024%
2001,ARM,ESP,ALL,259721.11,0.0014%
2001,ARM,EST,ALL,11910.77,0.000064%
2001,ARM,FIN,ALL,624225,0.0033%
2001,ARM,FRA,ALL,720673.86,0.0038%
2001,ARM,GBR,ALL,19841630.1,0.11%
2001,ARM,GIB,ALL,3424580,0.018%
2001,ARM,GRC,ALL,2677513.77,0.014%
2001,ARM,HUN,ALL,847962,0.0045%
2001,ARM,IRL,ALL,12510,0.000067%
2001,ARM,ITA,ALL,7884132.71,0.042%
2001,ARM,LTU,ALL,1068557.71,0.0057%
2001,ARM,LVA,ALL,372110.11,0.0020%
2001,ARM,MDA,ALL,179131.5,0.00096%
2001,ARM,NLD,ALL,4046680.09,0.022%
2001,ARM,NOR,ALL,8582,0.000046%
2001,ARM,POL,ALL,30701,0.00016%
2001,ARM,PRT,ALL,11307.53,0.000060%
2001,ARM,ROU,ALL,2647000,0.014%
2001,ARM,RUS,ALL,58900789.95,0.31%
2001,ARM,SVK,ALL,13638,0.000073%
2001,ARM,SVN,ALL,1270,0.0000068%
2001,ARM,SWE,ALL,25427,0.00014%
2001,ARM,UKR,ALL,8509339,0.045%
2001,ARM,YUG,ALL,2652662.49,0.014%
2001,ARM,BHS,ALL,202105,0.0011%
2001,ARM,CAN,ALL,1401866.42,0.0075%
2001,ARM,CUB,ALL,6321.04,0.000034%
2001,ARM,MEX,ALL,124288.03,0.00066%
2001,ARM,NIC,ALL,394535,0.0021%
2001,ARM,PAN,ALL,32410.67,0.00017%
2001,ARM,SLV,ALL,1070.3,0.0000057%
2001,ARM,USA,ALL,58507906.31,0.31%
2001,ARM,VGB,ALL,1696937,0.0091%
2001,ARM,AUS,ALL,111872.97,0.00060%
2001,ARM,NZL,ALL,82732.33,0.00044%
2001,ARM,PNG,ALL,14945,0.000080%
2001,ARM,ARG,ALL,1100,0.0000059%
2001,ARM,BOL,ALL,2611,0.000014%
2001,ARM,BRA,ALL,40406,0.00022%
2001,ARM,CHL,ALL,33458.74,0.00018%
2001,ARM,COL,ALL,50103,0.00027%
2001,ARM,ECU,ALL,40048.12,0.00021%
2001,ARM,GUY,ALL,1257227.93,0.0067%
2001,ARM,VEN,ALL,20326,0.00011%
2002,ARM,GAB,ALL,12874,0.000069%
2002,ARM,NGA,ALL,615000,0.0033%
2002,ARM,UGA,ALL,6307,0.000034%
2002,ARM,ZAF,ALL,374838,0.0020%
2002,ARM,ARE,ALL,13882178,0.074%
2002,ARM,CHN,ALL,4061589.87,0.022%
2002,ARM,CYP,ALL,1114589.67,0.0059%
2002,ARM,GEO,ALL,5832320.27,0.031%
2002,ARM,HKG,ALL,4490606.95,0.024%
2002,ARM,IDN,ALL,1326.44,0.0000071%
2002,ARM,IND,ALL,467556.31,0.0025%
2002,ARM,IRN,ALL,29717975.16,0.16%
2002,ARM,ISR,ALL,85426465.12,0.46%
2002,ARM,JOR,ALL,2250,0.000012%
2002,ARM,JPN,ALL,937886.91,0.0050%
2002,ARM,KAZ,ALL,1051939.26,0.0056%
2002,ARM,KGZ,ALL,174588.5,0.00093%
2002,ARM,KOR,ALL,943034.92,0.0050%
2002,ARM,KWT,ALL,6232.87,0.000033%
2002,ARM,LBN,ALL,335574.76,0.0018%
2002,ARM,MAC,ALL,53560,0.00029%
2002,ARM,MYS,ALL,65480,0.00035%
2002,ARM,OMN,ALL,2703066.26,0.014%
2002,ARM,QAT,ALL,28211.62,0.00015%
2002,ARM,SAU,ALL,317972.23,0.0017%
2002,ARM,SYR,ALL,196239,0.0010%
2002,ARM,TJK,ALL,128000,0.00068%
2002,ARM,TKM,ALL,2680709,0.014%
2002,ARM,TUR,ALL,234784,0.0013%
2002,ARM,UZB,ALL,215966,0.0012%
2002,ARM,VNM,ALL,47690.78,0.00025%
2002,ARM,XXB,ALL,281060,0.0015%
2002,ARM,ALB,ALL,1436,0.0000077%
2002,ARM,AUT,ALL,476180,0.0025%
2002,ARM,BGR,ALL,179728.89,0.00096%
2002,ARM,BLR,ALL,2078764.35,0.011%
2002,ARM,BLX,ALL,94597654.46,0.50%
2002,ARM,CHE,ALL,8279097.6,0.044%
2002,ARM,CZE,ALL,345231,0.0018%
2002,ARM,DEU,ALL,31562996.47,0.17%
2002,ARM,DNK,ALL,31609.42,0.00017%
2002,ARM,ESP,ALL,953975.97,0.0051%
2002,ARM,EST,ALL,179766.43,0.00096%
2002,ARM,FIN,ALL,67597,0.00036%
2002,ARM,FRA,ALL,1328036.3,0.0071%
2002,ARM,GBR,ALL,51462935.51,0.27%
2002,ARM,GRC,ALL,1075685.2,0.0057%
2002,ARM,HUN,ALL,268280.55,0.0014%
2002,ARM,IRL,ALL,4305.34,0.000023%
2002,ARM,ISL,ALL,528781,0.0028%
2002,ARM,ITA,ALL,10907688.97,0.058%
2002,ARM,LTU,ALL,316612.74,0.0017%
2002,ARM,LVA,ALL,632460.32,0.0034%
2002,ARM,MDA,ALL,151166.65,0.00081%
2002,ARM,MKD,ALL,115551.31,0.00062%
2002,ARM,MLT,ALL,13975,0.000075%
2002,ARM,NLD,ALL,12933391.52,0.069%
2002,ARM,NOR,ALL,37542.02,0.00020%
2002,ARM,POL,ALL,44997,0.00024%
2002,ARM,ROU,ALL,81605.48,0.00044%
2002,ARM,RUS,ALL,62284668.98,0.33%
2002,ARM,SVN,ALL,15409,0.000082%
2002,ARM,SWE,ALL,139081.8,0.00074%
2002,ARM,UKR,ALL,8208887.2,0.044%
2002,ARM,YUG,ALL,1437828.18,0.0077%
2002,ARM,BHS,ALL,1579147,0.0084%
2002,ARM,CAN,ALL,2413167.43,0.013%
2002,ARM,HND,ALL,80401.02,0.00043%
2002,ARM,PAN,ALL,31996,0.00017%
2002,ARM,USA,ALL,50423258.93,0.27%
2002,ARM,VGB,ALL,649290,0.0035%
2002,ARM,ASM,ALL,5390,0.000029%
2002,ARM,AUS,ALL,68462.21,0.00037%
2002,ARM,MHL,ALL,29907,0.00016%
2002,ARM,NZL,ALL,31954,0.00017%
2002,ARM,WSM,ALL,2295,0.000012%
2002,ARM,CHL,ALL,381047.69,0.0020%
2002,ARM,COL,ALL,4808,0.000026%
2002,ARM,ECU,ALL,1832,0.0000098%
2002,ARM,VEN,ALL,122009.1,0.00065%
2002,ARM,XXA,ALL,1357,0.0000072%
2003,ARM,CMR,ALL,19898,0.00011%
2003,ARM,COG,ALL,2700,0.000014%
2003,ARM,EGY,ALL,49807,0.00027%
2003,ARM,GHA,ALL,26518,0.00014%
2003,ARM,SDN,ALL,27146,0.00014%
2003,ARM,SEN,ALL,7221,0.000039%
2003,ARM,ZAF,ALL,806535.78,0.0043%
2003,ARM,ZMB,ALL,4500,0.000024%
2003,ARM,ARE,ALL,16574546,0.088%
2003,ARM,CHN,ALL,4592049.76,0.025%
2003,ARM,CYP,ALL,247418.78,0.0013%
2003,ARM,GEO,ALL,7224083.44,0.039%
2003,ARM,HKG,ALL,950183.02,0.0051%
2003,ARM,IDN,ALL,203051.52,0.0011%
2003,ARM,IND,ALL,199997.19,0.0011%
2003,ARM,IRN,ALL,21528393.08,0.11%
2003,ARM,ISR,ALL,95801504.83,0.51%
2003,ARM,JOR,ALL,17500,0.000093%
2003,ARM,JPN,ALL,1278158.02,0.0068%
2003,ARM,KAZ,ALL,1315360.11,0.0070%
2003,ARM,KGZ,ALL,112492,0.00060%
2003,ARM,KOR,ALL,473362.25,0.0025%
2003,ARM,KWT,ALL,14937.97,0.000080%
2003,ARM,LBN,ALL,222729.69,0.0012%
2003,ARM,MAC,ALL,49018,0.00026%
2003,ARM,MYS,ALL,2053,0.000011%
2003,ARM,OMN,ALL,3901,0.000021%
2003,ARM,PAK,ALL,178820.53,0.00095%
2003,ARM,PHL,ALL,17000,0.000091%
2003,ARM,QAT,ALL,1775,0.0000095%
2003,ARM,SAU,ALL,772790,0.0041%
2003,ARM,SYR,ALL,476369,0.0025%
2003,ARM,THA,ALL,2376536.11,0.013%
2003,ARM,TKM,ALL,3466769,0.018%
2003,ARM,TUR,ALL,123898,0.00066%
2003,ARM,UZB,ALL,495562,0.0026%
2003,ARM,VNM,ALL,42657.07,0.00023%
2003,ARM,XXB,ALL,387243,0.0021%
2003,ARM,ALB,ALL,1069.26,0.0000057%
2003,ARM,AUT,ALL,493244.09,0.0026%
2003,ARM,BGR,ALL,4068067.11,0.022%
2003,ARM,BLR,ALL,2409571.23,0.013%
2003,ARM,BLX,ALL,128828693.66,0.69%
2003,ARM,CHE,ALL,31137132.5,0.17%
2003,ARM,CZE,ALL,261945.61,0.0014%
2003,ARM,DEU,ALL,45070321.39,0.24%
2003,ARM,ESP,ALL,1358828.65,0.0073%
2003,ARM,EST,ALL,121354,0.00065%
2003,ARM,FIN,ALL,85950,0.00046%
2003,ARM,FRA,ALL,2302166.52,0.012%
2003,ARM,GBR,ALL,147148874.87,0.79%
2003,ARM,GIB,ALL,68000,0.00036%
2003,ARM,GRC,ALL,5134381.58,0.027%
2003,ARM,HRV,ALL,8670,0.000046%
2003,ARM,HUN,ALL,92650,0.00049%
2003,ARM,IRL,ALL,120449.38,0.00064%
2003,ARM,ISL,ALL,610366,0.0033%
2003,ARM,ITA,ALL,17445274.88,0.093%
2003,ARM,LTU,ALL,172027.98,0.00092%
2003,ARM,LVA,ALL,639075.8,0.0034%
2003,ARM,MDA,ALL,308927.24,0.0016%
2003,ARM,MKD,ALL,396831.73,0.0021%
2003,ARM,MLT,ALL,1555,0.0000083%
2003,ARM,NLD,ALL,23694369.92,0.13%
2003,ARM,POL,ALL,160604.57,0.00086%
2003,ARM,PRT,ALL,23588.08,0.00013%
2003,ARM,ROU,ALL,9358,0.000050%
2003,ARM,RUS,ALL,93029063.72,0.50%
2003,ARM,SVK,ALL,19112,0.00010%
2003,ARM,SVN,ALL,5536,0.000030%
2003,ARM,SWE,ALL,67261.17,0.00036%
2003,ARM,UKR,ALL,7696207.87,0.041%
2003,ARM,YUG,ALL,1765,0.0000094%
2003,ARM,BHS,ALL,1087026,0.0058%
2003,ARM,BLZ,ALL,1277867,0.0068%
2003,ARM,CAN,ALL,2275829.12,0.012%
2003,ARM,HND,ALL,142659.17,0.00076%
2003,ARM,MEX,ALL,13550.55,0.000072%
2003,ARM,PAN,ALL,284527,0.0015%
2003,ARM,USA,ALL,57009003.77,0.30%
2003,ARM,VGB,ALL,1081497,0.0058%
2003,ARM,AUS,ALL,73404.39,0.00039%
2003,ARM,NZL,ALL,8533,0.000046%
2003,ARM,ARG,ALL,7668.83,0.000041%
2003,ARM,BRA,ALL,296088,0.0016%
2003,ARM,CHL,ALL,402396.36,0.0021%
2003,ARM,COL,ALL,12595.43,0.000067%
2003,ARM,GUY,ALL,63590.4,0.00034%
2003,ARM,VEN,ALL,2626,0.000014%
2003,ARM,XXA,ALL,20077,0.00011%
2004,ARM,CMR,ALL,18000,0.000096%
2004,ARM,EGY,ALL,472929,0.0025%
2004,ARM,MLI,ALL,18980.33,0.00010%
2004,ARM,MOZ,ALL,31582.23,0.00017%
2004,ARM,MUS,ALL,5587.69,0.000030%
2004,ARM,SDN,ALL,192535,0.0010%
2004,ARM,SEN,ALL,173497.86,0.00093%
2004,ARM,TZA,ALL,160400,0.00086%
2004,ARM,UGA,ALL,29918,0.00016%
2004,ARM,ZAF,ALL,83009,0.00044%
2004,ARM,ARE,ALL,8809737,0.047%
2004,ARM,BGD,ALL,31753,0.00017%
2004,ARM,BHR,ALL,2405,0.000013%
2004,ARM,CHN,ALL,22687892.42,0.12%
2004,ARM,CYP,ALL,95950.51,0.00051%
2004,ARM,GEO,ALL,17344857.8,0.093%
2004,ARM,HKG,ALL,4420145.35,0.024%
2004,ARM,IDN,ALL,2150,0.000011%
2004,ARM,IND,ALL,937210.84,0.0050%
2004,ARM,IRN,ALL,30874141.52,0.16%
2004,ARM,IRQ,ALL,224640,0.0012%
2004,ARM,ISR,ALL,95391053.67,0.51%
2004,ARM,JOR,ALL,10057,0.000054%
2004,ARM,JPN,ALL,464766.04,0.0025%
2004,ARM,KAZ,ALL,2511016.67,0.013%
2004,ARM,KGZ,ALL,19147.28,0.00010%
2004,ARM,KOR,ALL,651155,0.0035%
2004,ARM,KWT,ALL,9338,0.000050%
2004,ARM,LBN,ALL,481310.51,0.0026%
2004,ARM,LKA,ALL,40000,0.00021%
2004,ARM,MNG,ALL,12029.08,0.000064%
2004,ARM,MYS,ALL,5478.45,0.000029%
2004,ARM,PAK,ALL,76010.63,0.00041%
2004,ARM,SAU,ALL,591186.53,0.0032%
2004,ARM,SGP,ALL,7124,0.000038%
2004,ARM,SYR,ALL,733210.24,0.0039%
2004,ARM,THA,ALL,371625.78,0.0020%
2004,ARM,TKM,ALL,414992,0.0022%
2004,ARM,TUR,ALL,1199533,0.0064%
2004,ARM,UZB,ALL,833391,0.0044%
2004,ARM,VNM,ALL,22585.92,0.00012%
2004,ARM,XXB,ALL,2143795,0.011%
2004,ARM,YEM,ALL,3312034.22,0.018%
2004,ARM,AUT,ALL,2504450.48,0.013%
2004,ARM,BGR,ALL,6074425.82,0.032%
2004,ARM,BLR,ALL,2072567.98,0.011%
2004,ARM,BLX,ALL,109633956.99,0.58%
2004,ARM,CHE,ALL,44001371.05,0.23%
2004,ARM,CZE,ALL,1555363.21,0.0083%
2004,ARM,DEU,ALL,89596189.64,0.48%
2004,ARM,DNK,ALL,22783.21,0.00012%
2004,ARM,ESP,ALL,7730644.66,0.041%
2004,ARM,EST,ALL,154025.83,0.00082%
2004,ARM,FIN,ALL,372461,0.0020%
2004,ARM,FRA,ALL,2820624.09,0.015%
2004,ARM,GBR,ALL,1265095.97,0.0068%
2004,ARM,GIB,ALL,6980,0.000037%
2004,ARM,GRC,ALL,821748.93,0.0044%
2004,ARM,HRV,ALL,17301.95,0.000092%
2004,ARM,HUN,ALL,699537.23,0.0037%
2004,ARM,IRL,ALL,31944,0.00017%
2004,ARM,ISL,ALL,1970809,0.011%
2004,ARM,ITA,ALL,25481703.69,0.14%
2004,ARM,LTU,ALL,155575.79,0.00083%
2004,ARM,LVA,ALL,992910.48,0.0053%
2004,ARM,MDA,ALL,212035.47,0.0011%
2004,ARM,MKD,ALL,3209.09,0.000017%
2004,ARM,MLT,ALL,18386,0.000098%
2004,ARM,NLD,ALL,41618214.55,0.22%
2004,ARM,POL,ALL,997608.22,0.0053%
2004,ARM,PRT,ALL,2275.44,0.000012%
2004,ARM,ROU,ALL,425600.33,0.0023%
2004,ARM,RUS,ALL,78275109.18,0.42%
2004,ARM,SVK,ALL,384463.36,0.0021%
2004,ARM,SVN,ALL,23394,0.00012%
2004,ARM,SWE,ALL,120345.97,0.00064%
2004,ARM,UKR,ALL,10561173.51,0.056%
2004,ARM,YUG,ALL,41723,0.00022%
2004,ARM,BHS,ALL,319247,0.0017%
2004,ARM,BLZ,ALL,10961174,0.058%
2004,ARM,CAN,ALL,3044799.23,0.016%
2004,ARM,DMA,ALL,112131,0.00060%
2004,ARM,HND,ALL,1669100.6,0.0089%
2004,ARM,MEX,ALL,97894,0.00052%
2004,ARM,PAN,ALL,192888,0.0010%
2004,ARM,TTO,ALL,22659,0.00012%
2004,ARM,USA,ALL,76291431.94,0.41%
2004,ARM,VGB,ALL,26423786,0.14%
2004,ARM,AUS,ALL,137058.54,0.00073%
2004,ARM,NZL,ALL,11827,0.000063%
2004,ARM,ARG,ALL,2050,0.000011%
2004,ARM,BRA,ALL,17749,0.000095%
2004,ARM,COL,ALL,60052.72,0.00032%
2004,ARM,VEN,ALL,218879.13,0.0012%
2004,ARM,XXA,ALL,736798,0.0039%
2005,ARM,AGO,ALL,856340,0.0046%
2005,ARM,CIV,ALL,5000,0.000027%
2005,ARM,COG,ALL,14000,0.000075%
2005,ARM,EGY,ALL,148272,0.00079%
2005,ARM,GHA,ALL,12489,0.000067%
2005,ARM,MUS,ALL,10859,0.000058%
2005,ARM,RWA,ALL,5923,0.000032%
2005,ARM,SDN,ALL,5000,0.000027%
2005,ARM,SEN,ALL,161745.31,0.00086%
2005,ARM,SOM,ALL,6000,0.000032%
2005,ARM,SYC,ALL,1981,0.000011%
2005,ARM,ZAF,ALL,295850.47,0.0016%
2005,ARM,ARE,ALL,9715622.9,0.052%
2005,ARM,BHR,ALL,18602,0.000099%
2005,ARM,CHN,ALL,9335542.52,0.050%
2005,ARM,CYP,ALL,1168088.59,0.0062%
2005,ARM,GEO,ALL,26482182.79,0.14%
2005,ARM,HKG,ALL,397678.82,0.0021%
2005,ARM,IND,ALL,542031.02,0.0029%
2005,ARM,IRN,ALL,24350893.65,0.13%
2005,ARM,IRQ,ALL,24855,0.00013%
2005,ARM,ISR,ALL,105276786.94,0.56%
2005,ARM,JOR,ALL,24943,0.00013%
2005,ARM,JPN,ALL,1272229.71,0.0068%
2005,ARM,KAZ,ALL,3057763.66,0.016%
2005,ARM,KGZ,ALL,51283.38,0.00027%
2005,ARM,KOR,ALL,272541.36,0.0015%
2005,ARM,KWT,ALL,10625,0.000057%
2005,ARM,LBN,ALL,143888.7,0.00077%
2005,ARM,LKA,ALL,222940.38,0.0012%
2005,ARM,MAC,ALL,1035.65,0.0000055%
2005,ARM,MYS,ALL,307722.86,0.0016%
2005,ARM,PAK,ALL,809273.92,0.0043%
2005,ARM,SAU,ALL,400027.55,0.0021%
2005,ARM,SGP,ALL,80868,0.00043%
2005,ARM,SYR,ALL,511002.74,0.0027%
2005,ARM,THA,ALL,570376.38,0.0030%
2005,ARM,TJK,ALL,3904,0.000021%
2005,ARM,TKM,ALL,773017,0.0041%
2005,ARM,TUR,ALL,1005016,0.0054%
2005,ARM,UZB,ALL,359560,0.0019%
2005,ARM,VNM,ALL,903148.35,0.0048%
2005,ARM,XXB,ALL,494269,0.0026%
2005,ARM,YEM,ALL,2516494.77,0.013%
2005,ARM,ALB,ALL,1105,0.0000059%
2005,ARM,AUT,ALL,3484061.45,0.019%
2005,ARM,BGR,ALL,767738.34,0.0041%
2005,ARM,BLR,ALL,2573359.69,0.014%
2005,ARM,BLX,ALL,126556927.55,0.68%
2005,ARM,CHE,ALL,34516829.02,0.18%
2005,ARM,CZE,ALL,7995676.16,0.043%
2005,ARM,DEU,ALL,156506900.4,0.84%
2005,ARM,DNK,ALL,20454.32,0.00011%
2005,ARM,ESP,ALL,24273440,0.13%
2005,ARM,EST,ALL,94373.55,0.00050%
2005,ARM,FIN,ALL,5992752.03,0.032%
2005,ARM,FRA,ALL,2623987.29,0.014%
2005,ARM,GBR,ALL,809171.14,0.0043%
2005,ARM,GRC,ALL,733680.41,0.0039%
2005,ARM,HRV,ALL,38744,0.00021%
2005,ARM,HUN,ALL,1465388.37,0.0078%
2005,ARM,ITA,ALL,22644293.48,0.12%
2005,ARM,LTU,ALL,199970.97,0.0011%
2005,ARM,LVA,ALL,1795634.6,0.0096%
2005,ARM,MDA,ALL,736213.18,0.0039%
2005,ARM,NLD,ALL,138150575.46,0.74%
2005,ARM,NOR,ALL,8290,0.000044%
2005,ARM,POL,ALL,10670569.49,0.057%
2005,ARM,ROU,ALL,243093.63,0.0013%
2005,ARM,RUS,ALL,116562819.46,0.62%
2005,ARM,SRB,ALL,1100,0.0000059%
2005,ARM,SVK,ALL,310372.15,0.0017%
2005,ARM,SVN,ALL,282955,0.0015%
2005,ARM,SWE,ALL,211077.82,0.0011%
2005,ARM,UKR,ALL,13841565.23,0.074%
2005,ARM,BHS,ALL,416542,0.0022%
2005,ARM,BLZ,ALL,3959501,0.021%
2005,ARM,CAN,ALL,2696104.45,0.014%
2005,ARM,DOM,ALL,3730,0.000020%
2005,ARM,HND,ALL,2165987.35,0.012%
2005,ARM,JAM,ALL,57072,0.00030%
2005,ARM,MEX,ALL,41222.83,0.00022%
2005,ARM,PAN,ALL,112016,0.00060%
2005,ARM,TTO,ALL,2504,0.000013%
2005,ARM,USA,ALL,64191415.35,0.34%
2005,ARM,VGB,ALL,47288522,0.25%
2005,ARM,AUS,ALL,106238.31,0.00057%
2005,ARM,FJI,ALL,37212,0.00020%
2005,ARM,NCL,ALL,1588,0.0000085%
2005,ARM,NZL,ALL,6866,0.000037%
2005,ARM,ARG,ALL,1130,0.0000060%
2005,ARM,BRA,ALL,11674.59,0.000062%
2005,ARM,COL,ALL,25324.64,0.00014%
2005,ARM,XXA,ALL,1251628,0.0067%
2006,ARM,BEN,ALL,1124,0.0000060%
2006,ARM,COD,ALL,28000,0.00015%
2006,ARM,EGY,ALL,46176,0.00025%
2006,ARM,GHA,ALL,22356,0.00012%
2006,ARM,KEN,ALL,308182.5,0.0016%
2006,ARM,MAR,ALL,7000,0.000037%
2006,ARM,MLI,ALL,3378,0.000018%
2006,ARM,MOZ,ALL,24191.53,0.00013%
2006,ARM,NER,ALL,2526,0.000013%
2006,ARM,NGA,ALL,4535311.51,0.024%
2006,ARM,SDN,ALL,41078,0.00022%
2006,ARM,SEN,ALL,106588.76,0.00057%
2006,ARM,ZAF,ALL,540578,0.0029%
2006,ARM,AFG,ALL,54273,0.00029%
2006,ARM,ARE,ALL,5110905,0.027%
2006,ARM,BGD,ALL,3966,0.000021%
2006,ARM,CHN,ALL,8768572.26,0.047%
2006,ARM,CYP,ALL,109475.16,0.00058%
2006,ARM,GEO,ALL,42998542.7,0.23%
2006,ARM,HKG,ALL,337854.53,0.0018%
2006,ARM,IDN,ALL,12476.63,0.000067%
2006,ARM,IND,ALL,70760584.62,0.38%
2006,ARM,IRN,ALL,18790771,0.10%
2006,ARM,IRQ,ALL,411152,0.0022%
2006,ARM,ISR,ALL,101948304.06,0.54%
2006,ARM,JOR,ALL,92000,0.00049%
2006,ARM,JPN,ALL,486628.89,0.0026%
